category,group,frequency,license,type,tone,alpha tag,description,mode,tag
General,Pichi Richi Railway,165.1875,,RM,,Quorn RP,,FMN,Railroad
General,Pichi Richi Railway,165.1875,,BM,,Quorn RV,,FMN,Railroad
General,Pichi Richi Railway,162.150,,RM,,PT AU RP,,FMN,Railroad
General,Pichi Richi Railway,162.150,,BM,,PT AU RV,,FMN,Railroad
General,Pichi Richi Railway,165.1875,,BM,,Shunt,,FMN,Railroad
General,Pichi Richi Railway,162.150,,BM,,Shunt,,FMN,Railroad
