category,group,frequency,license,type,tone,alpha tag,description,mode,tag
Rail,Eastern Control,418.475,,,,Ch:27 Shunt,Forrestfield Marshalling Yards,FM,Railroad
Rail,Eastern Control,418.575,,,,Ch:17 Shunt,Forrestfield Marshalling Yards,FM,Railroad
Rail,Eastern Control,419.050,,,,Ch:52 Contro,Forrestfield Marshalling Yards,FM,Railroad
